sale_id,product_category,price_usd,customer_age,customer_loyalty_years,region,sales_channel,season,discount_applied,sale_success
SALE-01908,Rose Wine,146.92,42,8,East,Physical Store,Winter,0,0
SALE-01909,Red Wine,25.45,72,6,South,Physical Store,Summer,0,0
SALE-01910,White Wine,22.99,79,9,East,Physical Store,Winter,0,1
SALE-01911,Red Wine,39.33,49,1,West,Physical Store,Autumn,1,0
SALE-01912,Sparkling Wine,91.82,58,1,North,Online,Spring,1,1
SALE-01913,Rose Wine,86.99,33,12,North,Online,Winter,0,0
SALE-01914,Sparkling Wine,19.94,21,14,South,Online,Summer,0,1
SALE-01915,Sparkling Wine,27.97,47,14,West,Physical Store,Spring,1,1
SALE-01916,Rose Wine,19.38,54,6,West,Online,Autumn,0,0
SALE-01917,White Wine,66.49,63,5,East,Online,Autumn,1,1
SALE-01918,Red Wine,30.68,54,2,South,Online,Winter,0,1
SALE-01919,Sparkling Wine,125.3,57,0,East,Online,Winter,0,0
SALE-01920,Rose Wine,89.12,60,15,South,Physical Store,Spring,0,1
SALE-01921,Rose Wine,136.82,27,10,North,Online,Winter,0,0
SALE-01922,Rose Wine,53.12,31,13,South,Online,Autumn,1,1
SALE-01923,Red Wine,108.78,47,4,East,Physical Store,Spring,0,0
SALE-01924,Red Wine,52.49,40,6,West,Physical Store,Spring,0,0
SALE-01925,White Wine,109.67,23,11,South,Online,Winter,1,1
SALE-01926,Sparkling Wine,139.06,43,15,South,Online,Summer,0,0
SALE-01927,Red Wine,83.24,54,12,South,Online,Spring,0,1
SALE-01928,Sparkling Wine,52.57,44,14,South,Online,Summer,1,1
SALE-01929,Red Wine,115.87,68,15,South,Online,Summer,0,0
SALE-01930,White Wine,25.96,26,15,East,Online,Winter,1,1
SALE-01931,Red Wine,59.34,31,12,South,Physical Store,Summer,0,1
SALE-01932,White Wine,66.56,39,7,West,Physical Store,Summer,0,0
SALE-01933,Red Wine,124.83,78,4,South,Online,Spring,1,0
SALE-01934,White Wine,120.98,78,8,North,Online,Spring,1,0
SALE-01935,Sparkling Wine,141.52,77,11,West,Physical Store,Autumn,0,1
SALE-01936,Rose Wine,54.69,26,12,West,Online,Summer,0,1
SALE-01937,Red Wine,96.87,76,8,West,Physical Store,Winter,0,1
SALE-01938,White Wine,66.54,73,3,South,Physical Store,Spring,1,0
SALE-01939,Red Wine,111.9,37,14,North,Physical Store,Autumn,1,1
SALE-01940,Red Wine,66.61,67,10,West,Online,Spring,1,1
SALE-01941,Sparkling Wine,102.04,58,9,West,Online,Winter,1,1
SALE-01942,Sparkling Wine,110.34,51,7,East,Physical Store,Spring,1,1
SALE-01943,Red Wine,25.67,31,12,West,Physical Store,Summer,1,1
SALE-01944,Rose Wine,26.62,64,0,South,Physical Store,Spring,1,1
SALE-01945,Rose Wine,21.22,77,13,West,Online,Spring,0,1
SALE-01946,Rose Wine,26.87,22,0,North,Physical Store,Winter,1,0
SALE-01947,Red Wine,17.29,70,6,North,Online,Winter,0,1
SALE-01948,Sparkling Wine,38.37,79,6,North,Physical Store,Winter,1,1
SALE-01949,Rose Wine,35.75,45,15,West,Online,Spring,1,0
SALE-01950,Sparkling Wine,95.04,30,11,East,Online,Autumn,0,1
SALE-01951,Sparkling Wine,149.93,38,4,West,Physical Store,Autumn,0,0
SALE-01952,Red Wine,131.54,23,12,North,Physical Store,Autumn,0,0
SALE-01953,Red Wine,37.7,38,9,North,Online,Winter,1,1
SALE-01954,White Wine,75.85,21,15,East,Physical Store,Autumn,0,0
SALE-01955,Sparkling Wine,20.27,49,3,South,Physical Store,Spring,0,0
SALE-01956,White Wine,107.97,58,0,East,Physical Store,Summer,1,1
SALE-01957,Rose Wine,114.33,71,3,North,Physical Store,Autumn,1,1
SALE-01958,Rose Wine,122.46,64,5,East,Physical Store,Summer,1,0
SALE-01959,Rose Wine,125.43,28,0,South,Online,Spring,0,1
SALE-01960,Rose Wine,143.75,37,3,North,Physical Store,Spring,1,0
SALE-01961,Red Wine,80.86,33,15,South,Online,Winter,0,1
SALE-01962,White Wine,81.54,63,3,North,Online,Spring,1,0
SALE-01963,Sparkling Wine,39.53,23,11,East,Physical Store,Spring,1,1
SALE-01964,White Wine,23.94,41,15,North,Physical Store,Winter,0,0
SALE-01965,Rose Wine,36.04,63,4,East,Online,Spring,1,1
SALE-01966,Rose Wine,69.63,43,13,East,Online,Summer,1,1
SALE-01967,Sparkling Wine,86.83,63,9,North,Online,Autumn,0,0
SALE-01968,Rose Wine,126.25,34,3,South,Online,Winter,1,0
SALE-01969,Rose Wine,95.23,75,2,South,Physical Store,Winter,0,1
SALE-01970,Red Wine,121.51,24,1,East,Physical Store,Autumn,1,1
SALE-01971,Red Wine,59.2,75,1,North,Physical Store,Autumn,0,0
SALE-01972,White Wine,67.44,53,6,North,Physical Store,Spring,1,1
SALE-01973,Rose Wine,92.92,47,8,North,Physical Store,Winter,1,1
SALE-01974,Rose Wine,144.27,23,7,West,Online,Winter,1,1
SALE-01975,Rose Wine,73.31,22,12,North,Physical Store,Winter,0,1
SALE-01976,White Wine,61.74,74,4,East,Online,Autumn,1,0
SALE-01977,Sparkling Wine,64.88,22,1,North,Physical Store,Autumn,1,1
SALE-01978,Rose Wine,100.67,50,13,South,Online,Winter,0,0
SALE-01979,Sparkling Wine,128.34,21,2,South,Online,Autumn,0,0
SALE-01980,Rose Wine,73.95,43,2,East,Physical Store,Summer,0,1
SALE-01981,White Wine,87.78,39,1,South,Physical Store,Autumn,0,1
SALE-01982,Red Wine,122.97,74,5,East,Physical Store,Winter,1,1
SALE-01983,White Wine,75.7,28,8,South,Physical Store,Spring,1,0
SALE-01984,Red Wine,103.0,47,10,West,Online,Summer,1,1
SALE-01985,White Wine,48.72,50,8,East,Physical Store,Spring,0,0
SALE-01986,Rose Wine,39.64,75,6,South,Physical Store,Winter,1,1
SALE-01987,White Wine,54.92,37,9,East,Online,Spring,1,1
SALE-01988,Rose Wine,83.97,73,4,West,Physical Store,Spring,1,1
SALE-01989,White Wine,39.71,72,10,South,Physical Store,Winter,0,0
SALE-01990,Sparkling Wine,52.13,63,1,South,Online,Spring,0,1
SALE-01991,Sparkling Wine,114.78,42,15,North,Online,Winter,1,1
SALE-01992,Red Wine,84.87,39,4,West,Online,Winter,0,1
SALE-01993,White Wine,53.12,77,14,East,Physical Store,Winter,1,1
SALE-01994,Rose Wine,121.57,54,10,West,Physical Store,Autumn,0,0
SALE-01995,Red Wine,147.98,60,3,East,Online,Autumn,1,1
SALE-01996,Rose Wine,145.73,72,10,West,Physical Store,Winter,0,1
SALE-01997,Rose Wine,88.23,37,5,South,Physical Store,Autumn,0,1
SALE-01998,Sparkling Wine,45.18,72,12,East,Online,Spring,1,1
SALE-01999,Sparkling Wine,123.78,23,11,North,Physical Store,Spring,0,1
SALE-02000,Sparkling Wine,124.17,58,6,North,Physical Store,Winter,0,1
